CustomerID,OrderID,Date,OrderTotal,ProductName,Price
1902406,7402518,2017-12-10 08:38:48.347,460.0000,3214,80.0000
1902406,7402518,2017-12-10 08:38:48.347,460.0000,3215,70.0000
1902406,7402518,2017-12-10 08:38:48.347,460.0000,3165,80.0000
1902406,7402518,2017-12-10 08:38:48.347,460.0000,3214,80.0000
5901,7402520,2017-12-10 08:41:08.777,210.0000,L13,90.0000
5901,7402520,2017-12-10 08:41:08.777,210.0000,L15,120.0000
4300371,7402532,2017-12-10 09:13:23.840,120.0000,0133,120.0000
5701,7402533,2017-12-10 09:15:09.410,120.0000,RR07,120.0000
5808,7401919,2017-11-13 10:54:33.373,95.0000,H09,90.0000
22445,7401922,2017-11-13 10:58:40.713,245.0000,RR02,120.0000
22445,7401922,2017-11-13 10:58:40.713,245.0000,RR01,120.0000
6196,7401931,2017-11-13 11:07:50.823,10.0000,Vendor ID Card,10.0000
6196,7401930,2017-11-13 11:07:12.287,275.0000,ZZ15,90.0000
6196,7401930,2017-11-13 11:07:12.287,275.0000,ZZ17,90.0000
6196,7401930,2017-11-13 11:07:12.287,275.0000,ZZ16,90.0000
8259,7401935,2017-11-13 11:13:04.273,95.0000,R03,90.0000
11042,7401953,2017-11-13 11:39:24.453,95.0000,N03,90.0000
5424,7401972,2017-11-13 11:55:29.617,175.0000,3167,90.0000
5424,7401972,2017-11-13 11:55:29.617,175.0000,3166,80.0000
4301400,7401981,2017-11-13 12:57:21.633,95.0000,3469,90.0000
4302023,7401999,2017-11-13 16:01:59.713,360.0000,3580,100.0000
4302023,7401999,2017-11-13 16:01:59.713,360.0000,0102,250.0000
1907770,7402007,2017-11-14 10:26:21.700,260.0000,RR03,250.0000
8091,7402090,2017-11-20 10:59:58.803,95.0000,Z03,90.0000
4301968,7402104,2017-11-21 12:42:34.207,90.0000,0727,85.0000
5100363,7402174,2017-11-28 10:31:35.850,105.0000,3637,100.0000
7639,7402213,2017-11-29 15:07:35.680,285.0000,8145,50.0000
7639,7402213,2017-11-29 15:07:35.680,285.0000,GG39,90.0000
7639,7402213,2017-11-29 15:07:35.680,285.0000,8147,50.0000
7639,7402213,2017-11-29 15:07:35.680,285.0000,GG40,90.0000
6194,7402215,2017-11-30 10:14:13.000,185.0000,HH83,90.0000
6194,7402215,2017-11-30 10:14:13.000,185.0000,HH84,90.0000
1909369,7402335,2017-12-06 08:18:56.327,185.0000,GG11,180.0000
6144,7553548,2019-06-03 12:54:33.260,125.0000,GG14,120.0000
8091,7553564,2019-06-03 15:52:47.460,95.0000,Z03,90.0000
5126060,7553582,2019-06-05 10:02:16.493,185.0000,GG47,180.0000
5901,7553684,2019-06-09 06:34:20.677,210.0000,L13,90.0000
5901,7553684,2019-06-09 06:34:20.677,210.0000,L15,120.0000
4300371,7553707,2019-06-09 07:35:58.017,240.0000,0133,120.0000
4300371,7553707,2019-06-09 07:35:58.017,240.0000,0133,120.0000
4301198,7553739,2019-06-09 08:54:45.377,75.0000,0426,75.0000
5172086,7553694,2019-06-09 06:53:24.710,135.0000,Circle #019,135.0000
20532,7553777,2019-06-09 10:32:57.473,90.0000,J07,90.0000
4300371,7407196,2018-05-13 07:10:19.880,120.0000,0133,120.0000
5901,7407204,2018-05-13 07:28:07.240,210.0000,L15,120.0000
5901,7407204,2018-05-13 07:28:07.240,210.0000,L13,90.0000
4301400,7407288,2018-05-13 10:31:40.197,140.0000,3426,70.0000
4301400,7407288,2018-05-13 10:31:40.197,140.0000,3426,70.0000
3500018,7407307,2018-05-13 11:12:26.217,10.0000,Vendor ID Card,10.0000
3500018,7407310,2018-05-13 11:13:40.857,360.0000,8033,120.0000
3500018,7407310,2018-05-13 11:13:40.857,360.0000,8033,120.0000
3500018,7407310,2018-05-13 11:13:40.857,360.0000,8033,120.0000
5710,7407339,2018-05-13 11:45:10.083,160.0000,3113,80.0000
5710,7407339,2018-05-13 11:45:10.083,160.0000,3112,80.0000
5776,7407345,2018-05-13 11:51:26.243,270.0000,ZZ08,90.0000
5776,7407345,2018-05-13 11:51:26.243,270.0000,ZZ09,90.0000
5776,7407345,2018-05-13 11:51:26.243,270.0000,ZZ07,90.0000
20532,7407366,2018-05-13 12:08:40.213,90.0000,J07,90.0000
5365,7407372,2018-05-13 12:14:25.623,90.0000,J10,90.0000
5701,7407374,2018-05-13 12:14:59.700,120.0000,RR07,120.0000
1903426,7407388,2018-05-13 12:30:50.887,120.0000,GG31,120.0000
1905380,7407397,2018-05-13 12:41:28.560,240.0000,0228,120.0000
1905380,7407397,2018-05-13 12:41:28.560,240.0000,0120,120.0000
1902406,7407423,2018-05-13 13:20:47.933,230.0000,3214,80.0000
1902406,7407423,2018-05-13 13:20:47.933,230.0000,3165,80.0000
1902406,7407423,2018-05-13 13:20:47.933,230.0000,3215,70.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,8147,50.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,GG40,90.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,GG39,90.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,8147,50.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,GG40,90.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,8145,50.0000
5463,7403392,2018-01-14 09:11:42.140,240.0000,3529,80.0000
5463,7403392,2018-01-14 09:11:42.140,240.0000,3479,80.0000
5463,7403392,2018-01-14 09:11:42.140,240.0000,3479,80.0000
5463,7403393,2018-01-14 09:12:26.340,80.0000,3529,80.0000
11481,7403428,2018-01-14 11:13:12.530,90.0000,VV02,90.0000
1900805,7403474,2018-01-14 12:05:31.620,270.0000,E05,90.0000
1900805,7403474,2018-01-14 12:05:31.620,270.0000,E05,90.0000
1900805,7403474,2018-01-14 12:05:31.620,270.0000,E05,90.0000
903743,7403576,2018-01-14 13:37:30.123,90.0000,M10,90.0000
1903078,7403607,2018-01-14 14:04:40.353,90.0000,3173,90.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0901,100.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3371,80.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0901,100.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0901,100.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3320,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0903,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3320,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0902,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3371,80.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3370,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0903,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3370,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0902,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0903,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0901,100.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3371,80.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0902,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3371,80.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3370,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0902,200.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3369,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3369,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3370,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,3320,70.0000
5464,7403613,2018-01-14 14:22:50.773,2950.0000,0903,200.0000
5078,7403638,2018-01-14 14:43:06.600,10.0000,Vendor ID Card,10.0000
7553,7403646,2018-01-14 14:59:30.017,240.0000,GG10,120.0000
7553,7403646,2018-01-14 14:59:30.017,240.0000,GG09,120.0000
4301100,7403657,2018-01-14 15:18:01.893,270.0000,P11,90.0000
4301100,7403657,2018-01-14 15:18:01.893,270.0000,P15,90.0000
4301100,7403657,2018-01-14 15:18:01.893,270.0000,P13,90.0000
5814,7403696,2018-01-15 10:29:25.367,275.0000,Y02,90.0000
5814,7403696,2018-01-15 10:29:25.367,275.0000,X01,90.0000
5814,7403696,2018-01-15 10:29:25.367,275.0000,X02,90.0000
1907259,7403668,2018-01-15 07:27:08.047,120.0000,0869 A/C,60.0000
1907259,7403668,2018-01-15 07:27:08.047,120.0000,0869 A/C,60.0000
5078,7403640,2018-01-14 14:44:18.550,240.0000,8059,120.0000
5078,7403640,2018-01-14 14:44:18.550,240.0000,8057,120.0000
1900588,7403700,2018-01-15 10:36:06.910,125.0000,8045,120.0000
6131,7403723,2018-01-15 12:18:45.020,245.0000,8025,120.0000
6131,7403723,2018-01-15 12:18:45.020,245.0000,RR06,120.0000
5782,7403728,2018-01-15 12:27:44.790,125.0000,F17,120.0000
1905938,7403808,2018-01-19 13:06:38.597,230.0000,2096,225.0000
4301487,7403833,2018-01-23 10:15:08.553,155.0000,0323,150.0000
1904400,7403840,2018-01-23 12:09:07.320,65.0000,0609,60.0000
5280,7403928,2018-01-30 10:29:28.880,125.0000,8081,120.0000
1907925,7403954,2018-01-31 10:47:10.527,95.0000,3840,90.0000
23898,7403969,2018-01-31 14:31:39.130,215.0000,3060,70.0000
23898,7403969,2018-01-31 14:31:39.130,215.0000,3059,70.0000
23898,7403969,2018-01-31 14:31:39.130,215.0000,3061,70.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,0525,100.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,Z07,120.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,0525,100.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,Z07,120.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,Z07,120.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,Z07,120.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,0525,100.0000
5431,7403984,2018-02-01 15:22:47.063,885.0000,0525,100.0000
902503,7404015,2018-02-02 16:11:37.823,105.0000,3845,100.0000
1909700,7404060,2018-02-05 12:41:00.637,115.0000,G06,110.0000
1904400,7404745,2018-02-15 11:39:37.103,65.0000,0609,60.0000
5078,7404750,2018-02-15 14:15:20.360,245.0000,8057,120.0000
5078,7404750,2018-02-15 14:15:20.360,245.0000,8059,120.0000
701419,7404758,2018-02-16 11:22:47.213,325.0000,HH27,80.0000
701419,7404758,2018-02-16 11:22:47.213,325.0000,HH26,80.0000
701419,7404758,2018-02-16 11:22:47.213,325.0000,HH27,80.0000
701419,7404758,2018-02-16 11:22:47.213,325.0000,HH26,80.0000
4301217,7404814,2018-02-20 13:54:08.583,105.0000,0424,100.0000
5946,7404949,2018-02-26 13:44:09.977,365.0000,R18,90.0000
5946,7404949,2018-02-26 13:44:09.977,365.0000,R16,90.0000
5946,7404949,2018-02-26 13:44:09.977,365.0000,R18,90.0000
5946,7404949,2018-02-26 13:44:09.977,365.0000,R16,90.0000
23898,7405005,2018-03-02 12:11:05.060,215.0000,3061,70.0000
23898,7405005,2018-03-02 12:11:05.060,215.0000,3060,70.0000
23898,7405005,2018-03-02 12:11:05.060,215.0000,3059,70.0000
1900805,7405284,2018-03-11 09:52:10.250,10.0000,Vendor ID Card,10.0000
7553,7405056,2018-03-05 12:36:03.297,245.0000,GG09,120.0000
7553,7405056,2018-03-05 12:36:03.297,245.0000,GG10,120.0000
5280,7404999,2018-03-02 10:51:18.470,245.0000,8081,120.0000
5280,7404999,2018-03-02 10:51:18.470,245.0000,8081,120.0000
1907925,7405080,2018-03-06 10:51:18.533,95.0000,3841,90.0000
1907259,7405119,2018-03-08 09:24:02.900,125.0000,0869 A/C,60.0000
1907259,7405119,2018-03-08 09:24:02.900,125.0000,0869 A/C,60.0000
1909700,7405121,2018-03-08 10:41:51.013,225.0000,G06,110.0000
1909700,7405121,2018-03-08 10:41:51.013,225.0000,G06,110.0000
5100007,7405124,2018-03-08 11:34:52.937,185.0000,0803 A/C,60.0000
5100007,7405124,2018-03-08 11:34:52.937,185.0000,0803 A/C,60.0000
5100007,7405124,2018-03-08 11:34:52.937,185.0000,0803 A/C,60.0000
20471,7405136,2018-03-09 11:07:06.327,165.0000,HH09,80.0000
20471,7405136,2018-03-09 11:07:06.327,165.0000,HH09,80.0000
5446,7405190,2018-03-11 05:52:45.813,170.0000,3122,90.0000
5446,7405190,2018-03-11 05:52:45.813,170.0000,3123,80.0000
902639,7405227,2018-03-11 07:05:03.003,170.0000,8112,50.0000
902639,7405227,2018-03-11 07:05:03.003,170.0000,GG18,120.0000
11481,7405254,2018-03-11 08:31:19.040,90.0000,VV02,90.0000
5946,7405245,2018-03-11 08:11:16.780,180.0000,R16,90.0000
5946,7405245,2018-03-11 08:11:16.780,180.0000,R18,90.0000
1900805,7405285,2018-03-11 09:54:56.380,180.0000,E05,90.0000
1900805,7405285,2018-03-11 09:54:56.380,180.0000,E05,90.0000
7901,7405290,2018-03-11 10:00:18.460,80.0000,3118,80.0000
5463,7405295,2018-03-11 10:10:34.947,320.0000,3479,80.0000
5463,7405295,2018-03-11 10:10:34.947,320.0000,3529,80.0000
5463,7405295,2018-03-11 10:10:34.947,320.0000,3529,80.0000
5463,7405295,2018-03-11 10:10:34.947,320.0000,3479,80.0000
4301487,7405667,2018-03-19 11:43:13.273,155.0000,0224,150.0000
5446,7405693,2018-03-20 10:26:04.127,245.0000,3124,80.0000
5446,7405693,2018-03-20 10:26:04.127,245.0000,3124,80.0000
5446,7405693,2018-03-20 10:26:04.127,245.0000,3124,80.0000
4301217,7405696,2018-03-20 11:42:39.830,105.0000,0422,100.0000
5078,7405699,2018-03-20 15:06:29.903,245.0000,8057,120.0000
5078,7405699,2018-03-20 15:06:29.903,245.0000,8059,120.0000
23898,7405702,2018-03-21 10:21:48.247,215.0000,3059,70.0000
23898,7405702,2018-03-21 10:21:48.247,215.0000,3060,70.0000
23898,7405702,2018-03-21 10:21:48.247,215.0000,3061,70.0000
5430,7405812,2018-03-30 12:26:24.993,275.0000,3835,90.0000
5430,7405812,2018-03-30 12:26:24.993,275.0000,3833,90.0000
5430,7405812,2018-03-30 12:26:24.993,275.0000,3834,90.0000
1909346,7405820,2018-04-01 09:37:55.193,100.0000,3730,100.0000
902536,7405879,2018-04-02 15:27:33.417,165.0000,3375,80.0000
902536,7405879,2018-04-02 15:27:33.417,165.0000,3375,80.0000
4302187,7405914,2018-04-03 13:45:33.340,90.0000,0828 A/C,85.0000
902639,7406059,2018-04-08 05:53:55.123,170.0000,GG18,120.0000
902639,7406059,2018-04-08 05:53:55.123,170.0000,8112,50.0000
5446,7406107,2018-04-08 07:46:07.560,250.0000,3123,80.0000
5446,7406107,2018-04-08 07:46:07.560,250.0000,3122,90.0000
5446,7406107,2018-04-08 07:46:07.560,250.0000,3124,80.0000
7901,7406134,2018-04-08 08:37:18.727,10.0000,Vendor ID Card,10.0000
7901,7406135,2018-04-08 08:38:18.610,80.0000,3118,80.0000
5101127,7407923,2018-06-01 10:44:12.807,260.0000,0117B,250.0000
1909700,7407946,2018-06-01 14:16:13.997,10.0000,Vendor ID Card,10.0000
1909700,7407945,2018-06-01 14:15:52.220,115.0000,G06,110.0000
23898,7408048,2018-06-04 10:22:32.300,215.0000,3061,70.0000
23898,7408048,2018-06-04 10:22:32.300,215.0000,3059,70.0000
23898,7408048,2018-06-04 10:22:32.300,215.0000,3060,70.0000
902536,7408149,2018-06-07 14:38:56.423,165.0000,3375,80.0000
902536,7408149,2018-06-07 14:38:56.423,165.0000,3375,80.0000
5100007,7408165,2018-06-08 11:05:43.600,185.0000,0803 A/C,60.0000
5100007,7408165,2018-06-08 11:05:43.600,185.0000,0803 A/C,60.0000
5100007,7408165,2018-06-08 11:05:43.600,185.0000,0803 A/C,60.0000
5946,7406176,2018-04-08 10:01:21.760,180.0000,R18,90.0000
5946,7406176,2018-04-08 10:01:21.760,180.0000,R16,90.0000
11481,7406211,2018-04-08 11:17:01.107,90.0000,VV02,90.0000
1903078,7406251,2018-04-08 12:21:51.850,90.0000,3173,90.0000
5078,7406342,2018-04-08 13:38:37.640,240.0000,8057,120.0000
5078,7406342,2018-04-08 13:38:37.640,240.0000,8059,120.0000
903743,7406379,2018-04-08 14:12:44.460,10.0000,Vendor ID Card,10.0000
903743,7406380,2018-04-08 14:13:36.333,180.0000,M10,90.0000
903743,7406380,2018-04-08 14:13:36.333,180.0000,M10,90.0000
1905938,7406435,2018-04-09 09:41:27.490,230.0000,2096,225.0000
5814,7406468,2018-04-09 10:42:31.283,275.0000,Y02,90.0000
5814,7406468,2018-04-09 10:42:31.283,275.0000,X01,90.0000
5814,7406468,2018-04-09 10:42:31.283,275.0000,X02,90.0000
1900588,7406473,2018-04-09 11:00:09.470,125.0000,8045,120.0000
5100812,7406476,2018-04-09 11:04:58.640,50.0000,Transfer Fee,50.0000
5100812,7406478,2018-04-09 11:05:57.410,245.0000,HH40,120.0000
5100812,7406478,2018-04-09 11:05:57.410,245.0000,HH39,120.0000
5100812,7406479,2018-04-09 11:07:56.297,10.0000,Vendor ID Card,10.0000
5100812,7406482,2018-04-09 11:08:52.153,240.0000,HH40,120.0000
5100812,7406482,2018-04-09 11:08:52.153,240.0000,HH39,120.0000
1904400,7406636,2018-04-11 14:14:33.100,65.0000,0609,60.0000
5430,7406765,2018-04-16 17:26:34.720,365.0000,3836,90.0000
5430,7406765,2018-04-16 17:26:34.720,365.0000,3837,90.0000
5430,7406765,2018-04-16 17:26:34.720,365.0000,3835,90.0000
5430,7406765,2018-04-16 17:26:34.720,365.0000,3834,90.0000
4302187,7406774,2018-04-17 13:42:17.527,10.0000,Vendor ID Card,10.0000
4302187,7406775,2018-04-17 13:43:51.257,185.0000,0828 A/C,60.0000
4302187,7406775,2018-04-17 13:43:51.257,185.0000,0828 A/C,60.0000
4302187,7406775,2018-04-17 13:43:51.257,185.0000,0828 A/C,60.0000
902503,7406776,2018-04-17 16:24:02.407,205.0000,3792,100.0000
902503,7406776,2018-04-17 16:24:02.407,205.0000,3793,100.0000
4301487,7406802,2018-04-20 13:16:43.517,10.0000,Vendor ID Card,10.0000
4301487,7406803,2018-04-20 13:17:16.967,365.0000,0321,120.0000
4301487,7406803,2018-04-20 13:17:16.967,365.0000,0321,120.0000
4301487,7406803,2018-04-20 13:17:16.967,365.0000,0321,120.0000
1907925,7406845,2018-04-25 11:02:15.720,95.0000,3841,90.0000
1909700,7406859,2018-04-26 15:48:30.147,115.0000,G06,110.0000
4301217,7406874,2018-04-30 11:40:38.057,10.0000,Vendor ID Card,10.0000
23898,7406894,2018-05-01 13:39:05.040,215.0000,3059,70.0000
23898,7406894,2018-05-01 13:39:05.040,215.0000,3060,70.0000
23898,7406894,2018-05-01 13:39:05.040,215.0000,3061,70.0000
23898,7406895,2018-05-01 13:39:27.297,10.0000,Vendor ID Card,10.0000
4300081,7406967,2018-05-07 09:05:53.753,245.0000,3524,80.0000
4300081,7406967,2018-05-07 09:05:53.753,245.0000,3524,80.0000
4300081,7406967,2018-05-07 09:05:53.753,245.0000,3524,80.0000
1904400,7409586,2018-07-16 11:52:58.063,65.0000,0609,60.0000
701419,7409589,2018-07-17 10:02:34.960,325.0000,HH27,80.0000
701419,7409589,2018-07-17 10:02:34.960,325.0000,HH26,80.0000
701419,7409589,2018-07-17 10:02:34.960,325.0000,HH27,80.0000
701419,7409589,2018-07-17 10:02:34.960,325.0000,HH26,80.0000
7901,7552667,2019-05-12 06:54:45.753,80.0000,3118,80.0000
11481,7552788,2019-05-12 11:36:39.040,90.0000,VV02,90.0000
903743,7552858,2019-05-12 12:53:09.717,90.0000,M10,90.0000
1900805,7552892,2019-05-12 13:27:29.790,180.0000,E05,90.0000
1900805,7552892,2019-05-12 13:27:29.790,180.0000,E05,90.0000
1903078,7552937,2019-05-12 14:07:47.793,90.0000,3173,90.0000
4301100,7552978,2019-05-12 14:48:10.357,270.0000,P11,90.0000
4301100,7552978,2019-05-12 14:48:10.357,270.0000,P13,90.0000
4301100,7552978,2019-05-12 14:48:10.357,270.0000,P15,90.0000
7553,7552981,2019-05-12 14:50:44.823,240.0000,GG09,120.0000
7553,7552981,2019-05-12 14:50:44.823,240.0000,GG10,120.0000
7553,7552982,2019-05-12 14:51:46.070,10.0000,Vendor ID Card,10.0000
4300081,7553002,2019-05-13 10:16:28.120,215.0000,3265,70.0000
4300081,7553002,2019-05-13 10:16:28.120,215.0000,3265,70.0000
4300081,7553002,2019-05-13 10:16:28.120,215.0000,3265,70.0000
5431,7553010,2019-05-13 10:32:28.827,10.0000,Vendor ID Card,10.0000
5431,7553012,2019-05-13 10:33:29.190,505.0000,152,60.0000
5431,7553012,2019-05-13 10:33:29.190,505.0000,0525,100.0000
5431,7553012,2019-05-13 10:33:29.190,505.0000,0525,100.0000
5431,7553012,2019-05-13 10:33:29.190,505.0000,Z07,120.0000
5431,7553012,2019-05-13 10:33:29.190,505.0000,Z07,120.0000
5446,7553022,2019-05-13 10:38:37.843,255.0000,3122,90.0000
5446,7553022,2019-05-13 10:38:37.843,255.0000,3123,80.0000
5446,7553022,2019-05-13 10:38:37.843,255.0000,3124,80.0000
1904400,7553038,2019-05-13 11:48:01.377,185.0000,0609,60.0000
1904400,7553038,2019-05-13 11:48:01.377,185.0000,0609,60.0000
1904400,7553038,2019-05-13 11:48:01.377,185.0000,0609,60.0000
5814,7553055,2019-05-13 12:58:47.923,275.0000,X01,90.0000
5814,7553055,2019-05-13 12:58:47.923,275.0000,X02,90.0000
5814,7553055,2019-05-13 12:58:47.923,275.0000,Y02,90.0000
1900588,7553059,2019-05-13 13:00:38.883,125.0000,8045,120.0000
6131,7553069,2019-05-13 13:08:43.380,245.0000,8025,120.0000
6131,7553069,2019-05-13 13:08:43.380,245.0000,RR06,120.0000
5782,7553072,2019-05-13 13:13:56.350,125.0000,F17,120.0000
5100812,7553111,2019-05-14 11:19:19.457,245.0000,HH39,120.0000
5100812,7553111,2019-05-14 11:19:19.457,245.0000,HH40,120.0000
4302187,7553398,2019-05-30 09:09:45.243,30.0000,A005 A/C,25.0000
1905938,7553179,2019-05-17 10:03:15.070,235.0000,2096,225.0000
5078,7553229,2019-05-20 16:31:16.943,65.0000,608,60.0000
1908177,7553250,2019-05-21 16:17:02.860,105.0000,3683,100.0000
5172491,7553286,2019-05-23 13:54:18.330,80.0000,0514,75.0000
5280,7576520,2019-07-11 09:49:59.587,245.0000,8081,120.0000
5280,7576520,2019-07-11 09:49:59.587,245.0000,8081,120.0000
5100812,7576158,2019-06-12 11:41:17.347,245.0000,HH39,120.0000
5100812,7576158,2019-06-12 11:41:17.347,245.0000,HH40,120.0000
1909346,7576212,2019-06-16 08:58:24.130,100.0000,3664,100.0000
5431,7576231,2019-06-18 12:48:03.573,105.0000,107,50.0000
5431,7576231,2019-06-18 12:48:03.573,105.0000,107,50.0000
4301217,7576254,2019-06-21 11:17:42.063,10.0000,Vendor ID Card,10.0000
4301217,7576255,2019-06-21 11:19:49.363,155.0000,0424,75.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,8145,50.0000
7639,7407431,2018-05-13 13:27:20.727,560.0000,GG39,90.0000
4301400,7402575,2017-12-10 10:39:11.563,90.0000,3416,90.0000
20532,7402588,2017-12-10 11:14:35.877,90.0000,J07,90.0000
5710,7402614,2017-12-10 12:02:06.170,160.0000,3112,80.0000
5710,7402614,2017-12-10 12:02:06.170,160.0000,3113,80.0000
703136,7402642,2017-12-10 12:26:05.440,60.0000,0833 A/C,60.0000
2300266,7402670,2017-12-10 12:55:28.943,10.0000,Vendor ID Card,10.0000
2300266,7402671,2017-12-10 12:56:43.430,180.0000,M07,90.0000
2300266,7402671,2017-12-10 12:56:43.430,180.0000,M09,90.0000
5365,7402675,2017-12-10 12:58:09.810,90.0000,J10,90.0000
